time,expected_pos,expected_vel,actual_pos,actual_vel,error_pos,error_vel
8.88,2.38858,0.910694,2.34855,0.799144,0.0400207,0.11155
8.885,2.39313,0.912867,2.35161,0.797618,0.0415279,0.115249
8.89,2.3977,0.91495,2.35618,0.803571,0.0415198,0.111379
8.895,2.40228,0.916942,2.36,0.801602,0.0422849,0.11534
8.9,2.40687,0.918844,2.36458,0.805691,0.0422968,0.113153
8.905,2.41147,0.920654,2.36877,0.807906,0.0426994,0.112748
8.91,2.41608,0.922374,2.37259,0.8099,0.0434923,0.112474
8.915,2.4207,0.924002,2.38136,0.81492,0.0393345,0.109082
8.92,2.42532,0.925538,2.38556,0.816212,0.0397622,0.109326
8.925,2.42995,0.926983,2.38975,0.820306,0.0401974,0.106677
8.93,2.43459,0.928335,2.39433,0.822524,0.0402571,0.105811
8.935,2.43923,0.929595,2.39815,0.824521,0.0410873,0.105074
8.94,2.44388,0.930762,2.40272,0.827784,0.0411606,0.102979
8.945,2.44854,0.931837,2.40654,0.826324,0.0420024,0.105513
8.95,2.4532,0.932818,2.4115,0.832336,0.041705,0.100482
8.955,2.45787,0.933707,2.41569,0.828956,0.0421752,0.104751
8.96,2.46254,0.934502,2.41989,0.834706,0.0426496,0.0997968
8.965,2.46721,0.935205,2.42371,0.831089,0.0435092,0.104116
8.97,2.47189,0.935813,2.42828,0.836625,0.0436091,0.0991887
8.975,2.47657,0.936328,2.4321,0.831351,0.0444748,0.104978
8.98,2.48125,0.93675,2.44163,0.836252,0.0396208,0.100499
8.985,2.48594,0.937078,2.44163,0.836252,0.0443054,0.100827
8.99,2.49063,0.937313,2.44965,0.842712,0.0409806,0.0946004
8.995,2.49531,0.937453,2.45499,0.848551,0.040327,0.0889022
9,2.5,0.9375,2.4588,0.84648,0.0411997,0.0910201
9.005,2.50469,0.937453,2.46376,0.854872,0.040928,0.0825808
9.01,2.50937,0.937313,2.46757,0.852169,0.0418003,0.0851433
9.015,2.51406,0.937078,2.47253,0.855597,0.0415272,0.0814811
9.02,2.51875,0.93675,2.48093,0.851056,0.0378194,0.0856942
9.025,2.52343,0.936328,2.48093,0.851056,0.0425022,0.0852725
9.03,2.52811,0.935813,2.48894,0.850161,0.0391717,0.0856518
9.035,2.53279,0.935205,2.49237,0.844999,0.0404142,0.0902056
9.04,2.53746,0.934502,2.49771,0.853539,0.0397479,0.0809629
9.045,2.54213,0.933707,2.50191,0.849504,0.0402223,0.0842026
9.05,2.5468,0.932818,2.50687,0.857594,0.0399295,0.0752239
9.055,2.55146,0.931837,2.50992,0.853154,0.0415394,0.0786829
9.06,2.55612,0.930762,2.51526,0.859414,0.0408554,0.0713485
9.065,2.56077,0.929595,2.51907,0.854791,0.0416916,0.0748037
9.07,2.56541,0.928335,2.52365,0.859422,0.0417589,0.0689129
9.075,2.57005,0.926983,2.52785,0.854799,0.042201,0.0721841
9.08,2.57468,0.925538,2.53586,0.850556,0.0388215,0.0749827
9.085,2.5793,0.924002,2.5412,0.854145,0.0381048,0.0698572
9.09,2.58392,0.922374,2.54463,0.85298,0.0392876,0.0693943
9.095,2.58853,0.920654,2.54997,0.857792,0.0385546,0.0628627
9.1,2.59313,0.918844,2.55341,0.851866,0.0397202,0.0669775
9.105,2.59772,0.916942,2.5576,0.853859,0.0401135,0.0630829
9.11,2.6023,0.91495,2.56256,0.855653,0.0397342,0.0592969
9.115,2.60687,0.912867,2.56676,0.858732,0.0401076,0.0541348
9.12,2.61142,0.910694,2.57095,0.855643,0.0404703,0.0550512
9.125,2.61597,0.908432,2.57935,0.857394,0.0366259,0.0510384
9.13,2.62051,0.90608,2.58392,0.857369,0.0365845,0.0487115
9.135,2.62503,0.90364,2.58774,0.852951,0.0372942,0.0506888
9.14,2.62955,0.90111,2.59194,0.848975,0.037609,0.0521356
9.145,2.63404,0.898493,2.59575,0.845396,0.0382933,0.0530966
9.15,2.63853,0.895787,2.60033,0.845106,0.0382014,0.0506815
9.155,2.643,0.892994,2.60452,0.841914,0.0384772,0.0510803
9.16,2.64746,0.890114,2.60834,0.840507,0.0391204,0.0496078
9.165,2.6519,0.887148,2.61292,0.83924,0.0389859,0.047908
9.17,2.65633,0.884096,2.61673,0.833704,0.0395994,0.0503911
9.175,2.66074,0.880957,2.62131,0.834583,0.0394344,0.0463741
9.18,2.66514,0.877734,2.62551,0.835374,0.039635,0.0423599
9.185,2.66952,0.874426,2.63313,0.829108,0.036386,0.0453186
9.19,2.67388,0.871034,2.63848,0.834842,0.0354091,0.0361925
9.195,2.67823,0.867559,2.64191,0.834142,0.0363224,0.033417
9.2,2.68256,0.864,2.64649,0.836442,0.0360737,0.027558
9.205,2.68687,0.860359,2.64954,0.822395,0.0373329,0.0379638
9.21,2.69116,0.856636,2.65412,0.824405,0.0370478,0.0322309
9.215,2.69544,0.852831,2.65755,0.820353,0.0378882,0.0324786
9.22,2.69969,0.848946,2.66136,0.816706,0.038328,0.0322403
9.225,2.70393,0.844981,2.66518,0.809028,0.0387482,0.0359526
9.23,2.70814,0.840936,2.67357,0.809819,0.0345707,0.0311173
9.235,2.71234,0.836812,2.67739,0.80576,0.0349504,0.0310523
9.24,2.71651,0.83261,2.68196,0.809433,0.0345463,0.0231771
9.245,2.72066,0.828331,2.6854,0.801018,0.0352655,0.0273133
9.25,2.72479,0.823975,2.68959,0.805165,0.0351982,0.0188094
9.255,2.7289,0.819542,2.69341,0.798642,0.0354923,0.0209005
9.26,2.73299,0.815034,2.69761,0.800096,0.0353826,0.0149379
9.265,2.73705,0.810451,2.70066,0.79701,0.0363946,0.0134416
9.27,2.74109,0.805795,2.70447,0.791302,0.0366206,0.014493
9.275,2.74511,0.801065,2.71058,0.760295,0.0345342,0.0407694
9.28,2.7491,0.796262,2.71477,0.756794,0.0343314,0.0394688
9.285,2.75307,0.791388,2.7182,0.752177,0.0348674,0.0392116
9.29,2.75702,0.786443,2.72126,0.737765,0.0357602,0.0486782
9.295,2.76094,0.781428,2.72545,0.742377,0.0354837,0.0390511
9.3,2.76483,0.776344,2.72965,0.746528,0.035182,0.0298161
9.305,2.7687,0.771191,2.7327,0.744403,0.0359991,0.0267883
9.31,2.77254,0.765971,2.73613,0.738094,0.0364088,0.0278761
9.315,2.77636,0.760683,2.74376,0.738296,0.0325961,0.0223869
9.32,2.78015,0.75533,2.74643,0.726738,0.0337159,0.0285923
9.325,2.78391,0.749912,2.75101,0.728057,0.0329014,0.0218552
9.33,2.78765,0.744431,2.75406,0.726314,0.0335855,0.0181165
9.335,2.79136,0.738885,2.75673,0.714489,0.0346235,0.0243968
9.34,2.79504,0.733278,2.76055,0.709707,0.0344893,0.0235716
9.345,2.79869,0.72761,2.76322,0.701007,0.0354712,0.0266024
9.35,2.80231,0.721881,2.76703,0.696108,0.0352803,0.0257728
9.355,2.80591,0.716093,2.77008,0.688769,0.0358235,0.0273242
9.36,2.80947,0.710246,2.77314,0.679233,0.0363376,0.0310138
9.365,2.81301,0.704343,2.77962,0.676259,0.0333891,0.0280833
9.37,2.81652,0.698383,2.78229,0.663579,0.0342257,0.0348041
9.375,2.81999,0.692368,2.78687,0.669748,0.033124,0.0226191
9.38,2.82344,0.686298,2.78992,0.66358,0.0335189,0.0227184
9.385,2.82686,0.680176,2.79297,0.662423,0.0338833,0.0177523
9.39,2.83024,0.674001,2.79641,0.664313,0.0338356,0.00968801
9.395,2.8336,0.667775,2.79946,0.660153,0.0341383,0.00762243
9.4,2.83692,0.6615,2.80327,0.6652,0.0336468,-0.00370018
9.405,2.84021,0.655176,2.809,0.655809,0.0312165,-0.000633115
9.41,2.84347,0.648804,2.809,0.655809,0.0344764,-0.00700492
9.415,2.8467,0.642386,2.81624,0.661242,0.0304565,-0.0188564
9.42,2.8499,0.635922,2.81968,0.661785,0.0302191,-0.0258626
9.425,2.85306,0.629414,2.82273,0.657878,0.0303307,-0.0284632
9.43,2.85619,0.622864,2.82578,0.651431,0.0304096,-0.0285669
9.435,2.85929,0.616271,2.82921,0.652954,0.0300742,-0.0366831
9.44,2.86235,0.609638,2.8315,0.641139,0.0308502,-0.0315005
9.445,2.86538,0.602966,2.83417,0.623179,0.0312115,-0.0202129
9.45,2.86838,0.596256,2.83913,0.605948,0.0292504,-0.00969172
9.455,2.87135,0.589509,2.84142,0.590042,0.029926,-0.000532852
9.46,2.87428,0.582726,2.846,0.600635,0.028279,-0.0179086
9.465,2.87717,0.575909,2.84829,0.598447,0.0288868,-0.0225376
9.47,2.88004,0.56906,2.84981,0.580361,0.0302233,-0.011301
9.475,2.88286,0.562178,2.85363,0.584596,0.0292367,-0.0224177
9.48,2.88566,0.555266,2.85744,0.595733,0.0282157,-0.040467
9.485,2.88842,0.548326,2.85897,0.582314,0.0294488,-0.0339884
9.49,2.89114,0.541358,2.8624,0.576098,0.0287398,-0.0347401
9.495,2.89383,0.534363,2.86545,0.582224,0.0283773,-0.0478612
9.5,2.89648,0.527344,2.87117,0.576437,0.0253096,-0.0490935
9.505,2.8991,0.520301,2.87385,0.576669,0.0252584,-0.0563681
9.51,2.90169,0.513236,2.87804,0.546883,0.0236461,-0.0336463
9.515,2.90424,0.506151,2.88186,0.557396,0.022378,-0.051245
9.52,2.90675,0.499046,2.88224,0.527298,0.0245095,-0.0282512
9.525,2.90923,0.491924,2.883,0.497279,0.026224,-0.0053544
9.53,2.91167,0.484786,2.88605,0.499566,0.025614,-0.0147799
9.535,2.91407,0.477633,2.88949,0.504554,0.0245868,-0.0269217
9.54,2.91644,0.470466,2.89025,0.47974,0.0261941,-0.00927395
9.545,2.91878,0.463288,2.89635,0.47804,0.022425,-0.0147524
9.55,2.92108,0.4561,2.89788,0.477856,0.0231976,-0.021756
9.555,2.92334,0.448903,2.89864,0.454246,0.0246972,-0.00534347
9.56,2.92557,0.441698,2.90093,0.446184,0.0246349,-0.00448589
9.565,2.92776,0.434489,2.90513,0.466767,0.0226292,-0.0322787
9.57,2.92991,0.427275,2.90742,0.473571,0.0224948,-0.0462956
9.575,2.93203,0.420059,2.90703,0.438668,0.0249946,-0.018609
9.58,2.93411,0.412842,2.90856,0.421908,0.0255509,-0.00906552
9.585,2.93616,0.405626,2.91276,0.440523,0.0234009,-0.0348968
9.59,2.93817,0.398413,2.91581,0.457277,0.0223593,-0.058864
9.595,2.94014,0.391203,2.91505,0.424004,0.0250963,-0.0328
9.6,2.94208,0.384,2.92077,0.428938,0.0213122,-0.0449376
9.605,2.94398,0.376804,2.9242,0.454176,0.019781,-0.0773718
9.61,2.94585,0.369617,2.92382,0.427073,0.0220285,-0.0574561
9.615,2.94768,0.362441,2.92496,0.405612,0.0227142,-0.0431702
9.62,2.94947,0.355278,2.92802,0.411204,0.0214568,-0.0559263
9.625,2.95123,0.348129,2.93107,0.43089,0.0201635,-0.0827609
9.63,2.95295,0.340997,2.93183,0.416373,0.0211234,-0.0753763
9.635,2.95464,0.333882,2.93183,0.382794,0.0228106,-0.0489127
9.64,2.95629,0.326786,2.93374,0.371621,0.0225549,-0.0448349
9.645,2.95791,0.319713,2.93641,0.376218,0.0215009,-0.0565049
9.65,2.95949,0.312662,2.93908,0.365323,0.0204115,-0.0526606
9.655,2.96104,0.305637,2.94099,0.360292,0.0200499,-0.0546558
9.66,2.96255,0.298638,2.94213,0.349904,0.0204161,-0.0512663
9.665,2.96402,0.291668,2.94327,0.337625,0.0207475,-0.0459564
9.67,2.96546,0.284729,2.94442,0.328038,0.0210441,-0.0433091
9.675,2.96687,0.277823,2.94709,0.312671,0.0197801,-0.0348485
9.68,2.96824,0.27095,2.94823,0.308511,0.0200076,-0.0375601
9.685,2.96958,0.264114,2.95014,0.306231,0.0194379,-0.0421167
9.69,2.97088,0.257317,2.9509,0.296854,0.0199786,-0.0395369
9.695,2.97215,0.250559,2.95205,0.286949,0.0201038,-0.0363894
9.7,2.97339,0.243844,2.95243,0.272173,0.0209584,-0.0283296
9.705,2.97459,0.237172,2.95396,0.263271,0.020635,-0.0260988
9.71,2.97576,0.230547,2.9551,0.265516,0.0206599,-0.0349687
9.715,2.9769,0.22397,2.95739,0.271931,0.0195073,-0.0479617
9.72,2.978,0.217442,2.95777,0.261588,0.0202294,-0.0441457
9.725,2.97907,0.210967,2.95815,0.244953,0.0209189,-0.0339861
9.73,2.98011,0.204546,2.96044,0.238486,0.0196688,-0.0339397
9.735,2.98112,0.198181,2.96044,0.2183,0.0206756,-0.0201194
9.74,2.98209,0.191874,2.9612,0.205994,0.0208878,-0.0141202
9.745,2.98304,0.185628,2.96273,0.20664,0.0203056,-0.0210129
9.75,2.98395,0.179443,2.96426,0.217478,0.0196924,-0.038035
9.755,2.98483,0.173324,2.96502,0.21258,0.0198114,-0.0392568
9.76,2.98568,0.16727,2.9654,0.202312,0.0202814,-0.0350412
9.765,2.9865,0.161286,2.96731,0.210652,0.0191954,-0.0493662
9.77,2.98729,0.155372,2.96845,0.215228,0.0188426,-0.0598559
9.775,2.98806,0.149532,2.96807,0.200299,0.0199863,-0.0507672
9.78,2.98879,0.143766,2.96883,0.191258,0.0199565,-0.047492
9.785,2.98949,0.138078,2.96998,0.191913,0.0195167,-0.0538346
9.79,2.99017,0.13247,2.97112,0.178673,0.0190486,-0.0462034
9.795,2.99082,0.126943,2.97188,0.171795,0.0189342,-0.0448521
9.8,2.99144,0.1215,2.97265,0.17293,0.0187923,-0.0514305
9.805,2.99203,0.116144,2.97456,0.185674,0.0174791,-0.0695307
9.81,2.9926,0.110876,2.97532,0.185422,0.0172836,-0.0745464
9.815,2.99314,0.105698,2.9757,0.174938,0.0174436,-0.0692401
9.82,2.99366,0.100614,2.97684,0.164631,0.0168149,-0.0640167
9.825,2.99415,0.0956254,2.97684,0.164631,0.0173054,-0.0690055
9.83,2.99462,0.0907343,2.97799,0.152619,0.0166269,-0.0618845
9.835,2.99506,0.0859432,2.97799,0.14102,0.0170685,-0.0550769
9.84,2.99547,0.0812544,2.97837,0.134977,0.017105,-0.0537224
9.845,2.99587,0.0766703,2.97837,0.123677,0.0174998,-0.0470068
9.85,2.99624,0.0721934,2.97875,0.112042,0.0174895,-0.0398489
9.855,2.99659,0.0678258,2.97875,0.101571,0.0178395,-0.033745
9.86,2.99692,0.0635702,2.97875,0.0936118,0.0181679,-0.0300416
9.865,2.99723,0.0594287,2.97875,0.083518,0.0184754,-0.0240893
9.87,2.99751,0.055404,2.97913,0.0773642,0.0183809,-0.0219602
9.875,2.99778,0.0514984,2.97913,0.0703606,0.0186481,-0.0188622
9.88,2.99803,0.0477144,2.97913,0.0610218,0.0188961,-0.0133074
9.885,2.99826,0.0440544,2.97913,0.0556524,0.0191255,-0.011598
9.89,2.99847,0.040521,2.97913,0.05082,0.0193369,-0.010299
9.895,2.99866,0.0371166,2.97913,0.0464708,0.0195309,-0.00935419
9.9,2.99884,0.0338438,2.97913,0.0410911,0.0197083,-0.00724736
9.905,2.999,0.030705,2.97952,0.0377148,0.0194881,-0.00700985
9.91,2.99915,0.0277028,2.97952,0.0346761,0.0196341,-0.00697337
9.915,2.99928,0.0248397,2.97952,0.0304759,0.0197654,-0.00563618
9.92,2.9994,0.0221184,2.97913,0.0266957,0.0202642,-0.0045773
9.925,2.9995,0.0195414,2.97952,0.021697,0.0199868,-0.00215559
9.93,2.99959,0.0171113,2.97913,0.0173294,0.0204598,-0.000218174
9.935,2.99967,0.0148306,2.97913,0.0133987,0.0205396,0.00143199
9.94,2.99974,0.0127022,2.97913,0.0113262,0.0206084,0.00137598
9.945,2.9998,0.0107284,2.97913,0.00946094,0.0206669,0.00126748
9.95,2.99985,0.00891211,2.97913,0.00631701,0.0207159,0.0025951
9.955,2.99989,0.00725588,2.97913,0.0049527,0.0207563,0.00230318
9.96,2.99992,0.0057624,2.97913,0.00372482,0.0207888,0.00203758
9.965,2.99995,0.00443438,2.97913,0.00261972,0.0208142,0.00181465
9.97,2.99997,0.00327451,2.97913,-0.000588692,0.0208334,0.0038632
9.975,2.99998,0.00228552,2.97913,-0.00272766,0.0208472,0.00501318
9.98,2.99999,0.00147015,2.97913,-0.00318751,0.0208565,0.00465766
9.985,3,0.000831141,2.97913,-0.00360137,0.0208622,0.00443251
9.99,3,0.000371259,2.97913,-0.00250843,0.0208652,0.00287969
9.995,3,9.32818e-05,2.97913,-0.00445542,0.0208662,0.00454871
10,3,1.77636e-15,2.97913,-0.00327708,0.0208664,0.00327708
10,3,0,2.97913,-0.00221657,0.0208664,0.00221657
10.005,3,-4.66409e-05,2.97913,-0.00419275,0.0208663,0.00414611
10.01,3,-0.00018563,2.97913,-0.00597131,0.0208658,0.00578568
10.015,3,-0.000415571,2.97913,-0.00610679,0.0208643,0.00569122
10.02,3,-0.000735075,2.97913,-0.00633847,0.0208615,0.00560339
10.025,2.99999,-0.00114276,2.97913,-0.00643723,0.0208568,0.00529447
10.03,2.99998,-0.00163725,2.97913,-0.00799135,0.0208499,0.00635409
10.035,2.99997,-0.00221719,2.97913,-0.00939005,0.0208403,0.00717286
10.04,2.99996,-0.0028812,2.97913,-0.00918366,0.0208276,0.00630246
10.045,2.99994,-0.00362794,2.97913,-0.0089979,0.0208113,0.00536997
10.05,2.99992,-0.00445605,2.97913,-0.00883073,0.0207912,0.00437467
10.055,2.9999,-0.00536421,2.97875,-0.00868027,0.0211481,0.00331606
10.06,2.99987,-0.00635107,2.97913,-0.00854485,0.0207374,0.00219378
10.065,2.99984,-0.00741532,2.97913,-0.009632,0.020703,0.00221668
10.07,2.9998,-0.00855563,2.97913,-0.00793599,0.0206631,-0.000619636
10.075,2.99975,-0.00977069,2.97913,-0.00787501,0.0206173,-0.00189568
10.08,2.9997,-0.0110592,2.97913,-0.00928534,0.0205653,-0.00177386
10.085,2.99964,-0.0124199,2.97875,-0.0105546,0.0208881,-0.00186521
10.09,2.99957,-0.0138514,2.97875,-0.011697,0.0208224,-0.00215436
10.095,2.9995,-0.0153525,2.97913,-0.0112599,0.020368,-0.00409255
10.1,2.99942,-0.0169219,2.97913,-0.0108666,0.0202873,-0.00605532
10.105,2.99933,-0.0185583,2.97913,-0.0119777,0.0201987,-0.00658057
10.11,2.99924,-0.0202605,2.97875,-0.0115126,0.0204831,-0.00874793
10.115,2.99913,-0.0220272,2.97875,-0.0121824,0.0203774,-0.00984485
10.12,2.99901,-0.0238572,2.97875,-0.013162,0.0202627,-0.0106952
10.125,2.99889,-0.0257492,2.97875,-0.011113,0.0201387,-0.0146362
10.13,2.99876,-0.027702,2.97875,-0.0121995,0.0200051,-0.0155025
10.135,2.99861,-0.0297144,2.97875,-0.0117122,0.0198616,-0.0180022
10.14,2.99846,-0.0317851,2.97875,-0.00980815,0.0197079,-0.0219769
10.145,2.9983,-0.0339129,2.97875,-0.00955995,0.0195437,-0.024353
10.15,2.99812,-0.0360967,2.97875,-0.00933657,0.0193687,-0.0267601
10.155,2.99793,-0.0383352,2.97875,-0.00895458,0.0191826,-0.0293806
10.16,2.99774,-0.0406272,2.97875,-0.010257,0.0189852,-0.0303702
10.165,2.99753,-0.0429716,2.97875,-0.00849846,0.0187763,-0.0344731
10.17,2.99731,-0.0453671,2.97875,-0.00984646,0.0185554,-0.0355207
10.175,2.99707,-0.0478127,2.97875,-0.0110596,0.0183225,-0.036753
10.18,2.99683,-0.0503071,2.97875,-0.0106863,0.0180772,-0.0396208
10.185,2.99657,-0.0528491,2.97875,-0.0103503,0.0178194,-0.0424989
10.19,2.9963,-0.0554378,2.97875,-0.0100479,0.0175487,-0.0453899
10.195,2.99602,-0.0580718,2.97875,-0.00953073,0.0172649,-0.048541
10.2,2.99572,-0.06075,2.97875,-0.00953073,0.0169679,-0.0512193
10.205,2.99541,-0.0634714,2.97837,-0.0118958,0.0170398,-0.0515756
10.21,2.99509,-0.0662348,2.97837,-0.012904,0.0167155,-0.0533307
10.215,2.99475,-0.069039,2.97837,-0.0123463,0.0163773,-0.0566928
10.22,2.99439,-0.0718831,2.97837,-0.0103788,0.016025,-0.0615043
10.225,2.99403,-0.0747658,2.97837,-0.00860814,0.0156584,-0.0661577
10.23,2.99365,-0.0776861,2.97837,-0.00847994,0.0152773,-0.0692062
10.235,2.99325,-0.080643,2.97837,-0.00982978,0.0148815,-0.0708132
10.24,2.99284,-0.0836352,2.97837,-0.00957942,0.0144708,-0.0740558
10.245,2.99241,-0.0866618,2.97837,-0.00935409,0.0140451,-0.0773077
10.25,2.99197,-0.0897217,2.97799,-0.0117527,0.0139856,-0.077969
10.255,2.99152,-0.0928138,2.97799,-0.0117527,0.0135293,-0.0810611
10.26,2.99105,-0.0959371,2.97799,-0.0122304,0.0130574,-0.0837067
10.265,2.99056,-0.0990905,2.97799,-0.0117399,0.0125699,-0.0873506
10.27,2.99005,-0.102273,2.97799,-0.0112986,0.0120665,-0.0909745
10.275,2.98954,-0.105484,2.97799,-0.0109013,0.0115471,-0.0945823
10.28,2.989,-0.108721,2.97799,-0.012009,0.0110116,-0.0967122
10.285,2.98845,-0.111985,2.97799,-0.013006,0.0104599,-0.0989789
10.29,2.98788,-0.115274,2.97761,-0.0139032,0.0102732,-0.10137
10.295,2.9873,-0.118586,2.97799,-0.0132455,0.00930708,-0.105341
10.3,2.98669,-0.121922,2.97761,-0.0141188,0.00908729,-0.107803
10.305,2.98608,-0.12528,2.97761,-0.0170773,0.00846929,-0.108202
10.31,2.98544,-0.128658,2.97761,-0.0161022,0.00783446,-0.112556
10.315,2.98479,-0.132057,2.97723,-0.018155,0.00756415,-0.113902
10.32,2.98412,-0.135475,2.97723,-0.0170722,0.00689532,-0.118403
10.325,2.98343,-0.138911,2.97723,-0.0175628,0.00620936,-0.121349
10.33,2.98273,-0.142365,2.97723,-0.0180043,0.00550618,-0.12436
10.335,2.98201,-0.145834,2.97723,-0.0184017,0.00478569,-0.127432
10.34,2.98127,-0.149319,2.97684,-0.0202246,0.00442928,-0.129094
10.345,2.98052,-0.152818,2.97684,-0.0204,0.00367395,-0.132418
10.35,2.97974,-0.156331,2.97684,-0.0220231,0.00290108,-0.134308
10.355,2.97895,-0.159856,2.97684,-0.0220186,0.00211061,-0.137838
10.36,2.97815,-0.163393,2.97646,-0.0206923,0.00168397,-0.142701
10.365,2.97732,-0.166941,2.97646,-0.0206923,0.000858135,-0.146249
10.37,2.97648,-0.170498,2.97608,-0.0251858,0.000396011,-0.145312
10.375,2.97562,-0.174065,2.97608,-0.0263303,-0.000465393,-0.147734
10.38,2.97474,-0.177639,2.97608,-0.0273603,-0.00134465,-0.150279
10.385,2.97384,-0.181221,2.97532,-0.0312176,-0.00147886,-0.150003
10.39,2.97292,-0.184809,2.97532,-0.0346892,-0.00239393,-0.150119
10.395,2.97199,-0.188402,2.97532,-0.0348833,-0.00332695,-0.153519
10.4,2.97104,-0.192,2.97494,-0.035058,-0.00389649,-0.156942
10.405,2.97007,-0.195602,2.97494,-0.0352153,-0.00486549,-0.160386
10.41,2.96908,-0.199206,2.97494,-0.0353568,-0.00585251,-0.16385
10.415,2.96808,-0.202813,2.97456,-0.0369494,-0.00647609,-0.165864
10.42,2.96706,-0.206421,2.97456,-0.0354236,-0.00749917,-0.170997
10.425,2.96601,-0.210029,2.97456,-0.0354236,-0.0085403,-0.174606
10.43,2.96496,-0.213638,2.97417,-0.0371182,-0.009218,-0.176519
10.435,2.96388,-0.217244,2.97417,-0.0370694,-0.0102952,-0.180175
10.44,2.96278,-0.220849,2.97417,-0.0355603,-0.0113904,-0.185289
10.445,2.96167,-0.224451,2.97379,-0.0356674,-0.0121222,-0.188784
10.45,2.96054,-0.22805,2.97379,-0.0372289,-0.0132535,-0.190821
10.455,2.95939,-0.231644,2.97341,-0.0386343,-0.0140212,-0.19301
10.46,2.95822,-0.235233,2.97303,-0.0398992,-0.014807,-0.195334
10.465,2.95704,-0.238816,2.97303,-0.0425026,-0.0159921,-0.196314
10.47,2.95583,-0.242393,2.97265,-0.0463109,-0.0168136,-0.196082
10.475,2.95461,-0.245962,2.97188,-0.0512035,-0.0172716,-0.194759
10.48,2.95337,-0.249523,2.96998,-0.0751012,-0.016603,-0.174422
10.485,2.95212,-0.253075,2.96921,-0.0873713,-0.0170965,-0.165704
10.49,2.95084,-0.256618,2.96769,-0.10574,-0.0168449,-0.150878
10.495,2.94955,-0.260151,2.96693,-0.114947,-0.0173739,-0.145204
10.5,2.94824,-0.263672,2.96654,-0.115906,-0.018302,-0.147766
10.505,2.94692,-0.267182,2.96578,-0.118235,-0.0188662,-0.148947
10.51,2.94557,-0.270679,2.96502,-0.118866,-0.0194479,-0.151813
10.515,2.94421,-0.274163,2.96502,-0.115038,-0.02081,-0.159125
10.52,2.94283,-0.277633,2.96464,-0.110127,-0.021808,-0.167506
10.525,2.94143,-0.281089,2.96349,-0.114478,-0.0220604,-0.166611
10.53,2.94002,-0.28453,2.96273,-0.11988,-0.0227115,-0.16465
10.535,2.93859,-0.287955,2.96159,-0.129137,-0.0229983,-0.158817
10.54,2.93714,-0.291363,2.96006,-0.14626,-0.0229208,-0.145103
10.545,2.93567,-0.294754,2.95853,-0.160206,-0.0228602,-0.134549
10.55,2.93419,-0.298128,2.95739,-0.163965,-0.023198,-0.134163
10.555,2.93269,-0.301483,2.95663,-0.167349,-0.0239341,-0.134134
10.56,2.93118,-0.304819,2.95472,-0.175333,-0.0235425,-0.129486
10.565,2.92964,-0.308136,2.95357,-0.17465,-0.0239305,-0.133486
10.57,2.92809,-0.311432,2.95243,-0.18136,-0.024335,-0.130071
10.575,2.92653,-0.314707,2.9509,-0.191796,-0.0243745,-0.122911
10.58,2.92495,-0.317961,2.94976,-0.195327,-0.0248118,-0.122634
10.585,2.92335,-0.321193,2.94823,-0.205831,-0.0248838,-0.115362
10.59,2.92174,-0.324402,2.94709,-0.210889,-0.0253534,-0.113513
10.595,2.92011,-0.327588,2.94633,-0.203719,-0.0262204,-0.123869
10.6,2.91846,-0.33075,2.94556,-0.203128,-0.0271033,-0.127622
10.605,2.9168,-0.333888,2.94289,-0.226038,-0.0260946,-0.10785
10.61,2.91512,-0.337001,2.94175,-0.232006,-0.0266275,-0.104995
10.615,2.91343,-0.340088,2.93984,-0.231221,-0.0264128,-0.108866
10.62,2.91172,-0.343149,2.93832,-0.238136,-0.0265951,-0.105013
10.625,2.91,-0.346184,2.93717,-0.238498,-0.027174,-0.107686
10.63,2.90826,-0.349191,2.93603,-0.240289,-0.027768,-0.108902
10.635,2.90651,-0.352171,2.93488,-0.243367,-0.028377,-0.108805
10.64,2.90474,-0.355123,2.93259,-0.251997,-0.0278565,-0.103126
10.645,2.90295,-0.358046,2.93145,-0.255369,-0.028495,-0.102678
10.65,2.90116,-0.36094,2.9303,-0.258403,-0.0291481,-0.102537
10.655,2.89934,-0.363805,2.9284,-0.268461,-0.0290526,-0.0953443
10.66,2.89752,-0.366639,2.92725,-0.270186,-0.0297343,-0.0964531
10.665,2.89568,-0.369443,2.92573,-0.273204,-0.0300487,-0.0962388
10.67,2.89382,-0.372215,2.92306,-0.275288,-0.0292325,-0.0969274
10.675,2.89196,-0.374956,2.92153,-0.274865,-0.0295746,-0.100091
10.68,2.89007,-0.377665,2.92039,-0.274485,-0.0303117,-0.10318
10.685,2.88818,-0.380342,2.91886,-0.275608,-0.0306809,-0.104734
10.69,2.88627,-0.382985,2.9181,-0.272223,-0.0318263,-0.110762
10.695,2.88435,-0.385595,2.91619,-0.275037,-0.0318404,-0.110558
10.7,2.88242,-0.388172,2.91466,-0.27757,-0.032249,-0.110602
10.705,2.88047,-0.390714,2.91314,-0.27985,-0.0326703,-0.110864
10.71,2.87851,-0.393222,2.91161,-0.283366,-0.0331043,-0.109855
10.715,2.87654,-0.395694,2.91047,-0.286532,-0.0339322,-0.109163
10.72,2.87455,-0.398131,2.90703,-0.294581,-0.0324835,-0.10355
10.725,2.87255,-0.400532,2.90513,-0.29809,-0.0325729,-0.102442
